# HGNC gene id	# source ID
PDXP	HGNC
RNF40	HGNC
SEMA6A	HGNC
SNORA60	HGNC
SRD5A2	HGNC
TERF2	HGNC
THBS3	HGNC
TFDP1	HGNC
TMED3	HGNC
TMEM241	HGNC
KCNA5	HGNC
TNK2	HGNC
ABTB1	HGNC
MTTP	HGNC
KIF5B	HGNC
RAB11FIP5	HGNC
RAB14	HGNC
ARID2	HGNC
PDLIM5	HGNC
PBRM1	HGNC
ADAM3A	HGNC
MON1A	HGNC
TNIP2	HGNC
UTP6	HGNC
CAVIN3	HGNC
CHTF18	HGNC
COPZ1	HGNC
DUSP7	HGNC
FN3KRP	HGNC
IMPAD1	HGNC
INPP1	HGNC
ITPKB	HGNC
MAST1	HGNC
MINPP1	HGNC
MTM1	HGNC
MTMR4	HGNC
PIP5K1C	HGNC
PLPP3	HGNC
PRPF4B	HGNC
PTP4A1	HGNC
PTPN4	HGNC
RPS6KA4	HGNC
BNIP1	HGNC
TNS1	HGNC
CNTNAP1	HGNC
AVEN	HGNC
TRNAL2	HGNC
LMX1A	HGNC
SLC18A2	HGNC
HMCES	HGNC
REG1A	HGNC
SPINK7	HGNC
B3GNT8	HGNC
B3GNTL1	HGNC
A4GNT	HGNC
GPS2	HGNC
TANK	HGNC
CAPN7	HGNC
INPP5J	HGNC
ZNF83	HGNC
CYSLTR2	HGNC
LTB4R2	HGNC
AMELX	HGNC
NTRK3	HGNC
GPER1	HGNC
HIST1H2BH	HGNC
NABP1	HGNC
PSG9	HGNC
BLVRB	HGNC
RRAS2	HGNC
PPR	HGNC
GRINA	HGNC
TMBIM1	HGNC
TMBIM4	HGNC
PABPC1L2A	HGNC
PABPC1L2B	HGNC
PTER	HGNC
OPN4	HGNC
TGFBI	HGNC
ADAP1	HGNC
RAB34	HGNC
CSH1	HGNC
CSH2	HGNC
MFSD2A	HGNC
MUC17	HGNC
PLLP	HGNC
FZD4	HGNC
HSD3B2	HGNC
TSC22D3	HGNC
GAPDHS	HGNC
MCHR2	HGNC
AIDA	HGNC
CLIP2	HGNC
PDZD2	HGNC
PDZD3	HGNC
CSTA	HGNC
MS4A8	HGNC
NAV1	HGNC
SLC39A14	HGNC
TGM1	HGNC
ZBTB5	HGNC
NPBWR2	HGNC
KDELC1	HGNC
YIPF5	HGNC
MTNR1B	HGNC
DGCR9	HGNC
ETV5	HGNC
TSPAN5	HGNC
IGHV2-70	HGNC
IGHV3-21	HGNC
IGLV1-51	HGNC
IGLV3-21	HGNC
WDR75	HGNC
EHF	HGNC
CXORF56	HGNC
INHBB	HGNC
MYADM	HGNC
IGHV1-18	HGNC
IGHV3-43	HGNC
IGKV1-16	HGNC
IGKV1-27	HGNC
IGKV1-9	HGNC
PLS3	HGNC
SMARCC1	HGNC
BAZ1B	HGNC
RNR2	HGNC
VPREB1	HGNC
ACADVL	HGNC
HADHB	HGNC
UCN3	HGNC
ACP2	HGNC
CHN2	HGNC
SYNPO	HGNC
ERI2	HGNC
SLC30A2	HGNC
SLC30A5	HGNC
SLC39A4	HGNC
IMPDH1	HGNC
BHLHE22	HGNC
KIAA1456	HGNC
HS6ST1	HGNC
CCDC6	HGNC
AKR1C4	HGNC
CHP2	HGNC
MYO18A	HGNC
PLA2G4C	HGNC
PLA2G12B	HGNC
PSTPIP2	HGNC
CPEB2	HGNC
PCBP3	HGNC
PCBP4	HGNC
RBM	HGNC
GPR1	HGNC
NTHL1	HGNC
TPK1	HGNC
UBE3C	HGNC
ADM2	HGNC
IDH2	HGNC
MSX2	HGNC
RMST	HGNC
B4GALNT1	HGNC
MYCL	HGNC
KLHL9	HGNC
CCZ1B	HGNC
NCK2	HGNC
NFU1	HGNC
ORMDL2	HGNC
MRPL19	HGNC
MRPS25	HGNC
MAPK6	HGNC
PTDSS1	HGNC
TRAPPC2L	HGNC
LSM10	HGNC
CASP8AP2	HGNC
CPSF2	HGNC
NPAT	HGNC
POLK	HGNC
FANCI	HGNC
SMARCAL1	HGNC
MAD2L2	HGNC
RPRD2	HGNC
BTBD6	HGNC
RNF187	HGNC
OLFML3	HGNC
FTMT	HGNC
LMNB2	HGNC
NPTX1	HGNC
AHNAK	HGNC
CCT3	HGNC
CARM1	HGNC
MTA3	HGNC
PSMA1	HGNC
RPL18A	HGNC
MS4A3	HGNC
ERC1	HGNC
USP29	HGNC
URI1	HGNC
EMC3	HGNC
KLF13	HGNC
B4GALNT2	HGNC
TMEM150C	HGNC
APCDD1	HGNC
BMP3	HGNC
BMP5	HGNC
CRIM1	HGNC
SSC4D	HGNC
IFNA7	HGNC
LSM14B	HGNC
NBEAL1	HGNC
VRK2	HGNC
OGG1	HGNC
FANCL	HGNC
FANCM	HGNC
FAAP100	HGNC
FAAP24	HGNC
ABRAXAS1	HGNC
CDC14B	HGNC
CENPS	HGNC
ISL1	HGNC
COIL	HGNC
GSTM2	HGNC
IGF2BP2	HGNC
NPNT	HGNC
TBCEL	HGNC
WNT9B	HGNC
CSNK1A1L	HGNC
DAAM2	HGNC
FZD5	HGNC
TCF19	HGNC
WNT9A	HGNC
EPSTI1	HGNC
GPR12	HGNC
GPRC5B	HGNC
GPRC5C	HGNC
DHRS13	HGNC
IGHD6-19	HGNC
IGHV3-23	HGNC
IGLJ7	HGNC
KIF13A	HGNC
PTGER2	HGNC
CENPV	HGNC
GPR17	HGNC
TRNAS3	HGNC
FICD	HGNC
BHLHE40	HGNC
FOXB1	HGNC
FOXL1	HGNC
ZBTB43	HGNC
ZNF165	HGNC
PTGDR	HGNC
CLASRP	HGNC
MXRA8	HGNC
FBXL3	HGNC
CRBN	HGNC
UBR5	HGNC
CEP290	HGNC
FOXG1	HGNC
WIPF1	HGNC
PTN	HGNC
ZBTB46	HGNC
DCTN4	HGNC
SLC6A14	HGNC
IDO2	HGNC
AGTRAP	HGNC
CDH24	HGNC
ESRP2	HGNC
PKP3	HGNC
SGK2	HGNC
IGFBP4	HGNC
MMP27	HGNC
CIT	HGNC
MAFK	HGNC
UGT1A5	HGNC
DLX3	HGNC
ZFHX3	HGNC
AACS	HGNC
GPAT3	HGNC
SLC27A1	HGNC
F5	HGNC
PTGDR2	HGNC
NR1I2	HGNC
SLC4A2	HGNC
CLCN2	HGNC
GABRG2	HGNC
U2AF1L4	HGNC
MAGOHB	HGNC
PRPF39	HGNC
SRSF10	HGNC
SRSF12	HGNC
CCDC33	HGNC
PI4K2A	HGNC
FANCC	HGNC
TRAIP	HGNC
ERCC6	HGNC
POLR1E	HGNC
SENP5	HGNC
SMARCA5	HGNC
TAF1C	HGNC
BNC1	HGNC
PHAX	HGNC
RRP1	HGNC
UBE2Q1	HGNC
NAPEPLD	HGNC
RALA	HGNC
ERVK-18	HGNC
SEPHS2	HGNC
SPATA1	HGNC
SCP2	HGNC
OPRL1	HGNC
TRNN	HGNC
SBNO1	HGNC
DCX	HGNC
TPH2	HGNC
TRNT1	HGNC
KCNJ2	HGNC
TDRP	HGNC
KCNK15	HGNC
KCNK18	HGNC
KCNK4	HGNC
TRNR	HGNC
GPR158	HGNC
CFHR1	HGNC
SSTR5	HGNC
UTS2	HGNC
EHBP1	HGNC
H3F3B	HGNC
RP1	HGNC
SETD2	HGNC
THADA	HGNC
WDR36	HGNC
EEFSEC	HGNC
HOXB13	HGNC
HIP1	HGNC
LMTK2	HGNC
MSMB	HGNC
NUDT10	HGNC
NUDT11	HGNC
PRND	HGNC
PRB2	HGNC
PCGEM1	HGNC
PCDHGC3	HGNC
STATH	HGNC
TNRC6B	HGNC
KL	HGNC
SYCP3	HGNC
ALG1	HGNC
ALG10	HGNC
ALG11	HGNC
ALG3	HGNC
ALG6	HGNC
ALG8	HGNC
ALG9	HGNC
C1GALT1C1	HGNC
MGAT4D	HGNC
RFT1	HGNC
ST3GAL5	HGNC
ST6GALNAC2	HGNC
ST8SIA3	HGNC
B3GNT2	HGNC
B3GALT1	HGNC
B3GALT4	HGNC
B4GALT1	HGNC
B4GALT6	HGNC
CHPF	HGNC
CHPF2	HGNC
CHSY1	HGNC
C1GALT1	HGNC
DPM1	HGNC
DPM2	HGNC
DPM3	HGNC
GCNT1	HGNC
HS2ST1	HGNC
IRX1	HGNC
MGAT1	HGNC
MGAT2	HGNC
GALNT6	HGNC
POMT1	HGNC
SLC35C1	HGNC
SOX10	HGNC
SOX11	HGNC
ASCL1	HGNC
TCL1A	HGNC
ATP5PF	HGNC
ST6GAL2	HGNC
SIGLEC15	HGNC
SIGLEC12	HGNC
CD320	HGNC
MTATT	HGNC
NOC3L	HGNC
EMCN	HGNC
ARL2BP	HGNC
LDOC1	HGNC
TGIF2	HGNC
COTL1	HGNC
FSD1	HGNC
FSD1L	HGNC
ITM2A	HGNC
PLPPR4	HGNC
RGL2	HGNC
IGHV3-74	HGNC
IGHV6-1	HGNC
IGKV2-40	HGNC
IGKV2D-40	HGNC
IGKV3D-7	HGNC
IGLV1-50	HGNC
IGLV4-69	HGNC
IGLV5-39	HGNC
IGLV8-61	HGNC
LRBA	HGNC
HMSD	HGNC
GRK4	HGNC
GBA3	HGNC
GH2	HGNC
BAG4	HGNC
MYBL2	HGNC
MIC12	HGNC
CDCA2	HGNC
ZFP36L2	HGNC
CST4	HGNC
PTCRA	HGNC
SIAH1	HGNC
UBE4A	HGNC
ATRAID	HGNC
ARID1B	HGNC
ERCC8	HGNC
ETV6	HGNC
FRG1	HGNC
FRG2B	HGNC
NAT8L	HGNC
SGSH	HGNC
PBX1	HGNC
PHF2	HGNC
RHCE	HGNC
SRCAP	HGNC
U2AF1	HGNC
WT1-AS	HGNC
ASXL1	HGNC
ASXL2	HGNC
ANKRD26	HGNC
BEST4	HGNC
CCDC168	HGNC
DNAH2	HGNC
EPAG	HGNC
ERCC6L2	HGNC
FHL3	HGNC
G6PC3	HGNC
GFI1	HGNC
HYAL3	HGNC
KRTAP9-1	HGNC
LAD1	HGNC
LRRC43	HGNC
LZTFL1	HGNC
MDS2	HGNC
OR10G9	HGNC
OR8U1	HGNC
PPP1R13L	HGNC
SAA@	HGNC
TRAPPC1	HGNC
TGM6	HGNC
ABCG4	HGNC
COHEN1	HGNC
COHEN2	HGNC
FAN1	HGNC
LIMA1	HGNC
MAGEE1	HGNC
MAGEE2	HGNC
POU2F3	HGNC
RBM22	HGNC
SCYL3	HGNC
WIPF2	HGNC
WEE2	HGNC
ACP1	HGNC
AMIGO1	HGNC
KRT17	HGNC
MEIG1	HGNC
NEIL2	HGNC
PAPPA	HGNC
PTHLH	HGNC
PM20D1	HGNC
PLRG1	HGNC
ST7	HGNC
ZNF85	HGNC
RTCA	HGNC
RCL1	HGNC
TRNAL1	HGNC
VTRNA1-1	HGNC
VTRNA1-2	HGNC
VTRNA1-3	HGNC
ALS2	HGNC
ECI1	HGNC
SLC25A5	HGNC
MEIS2	HGNC
SSR2	HGNC
RBM12	HGNC
PIP4P1	HGNC
PTPN23	HGNC
ROBO4	HGNC
SMAP2	HGNC
COPG1	HGNC
E2F7	HGNC
AKR1C1	HGNC
CCNB3	HGNC
ABAT	HGNC
ADNP2	HGNC
DLGAP1	HGNC
DLGAP2	HGNC
ARC	HGNC
CACNA1H	HGNC
DOC2B	HGNC
GRIN2C	HGNC
GRIN2D	HGNC
GNRHR	HGNC
MAP6	HGNC
NLGN3	HGNC
NR2E3	HGNC
PSD	HGNC
KCNB1	HGNC
SEMA3D	HGNC
SLC17A7	HGNC
SLC18A3	HGNC
SLC5A3	HGNC
SLC6A9	HGNC
SNCB	HGNC
UNC13A	HGNC
UNC13B	HGNC
UCN2	HGNC
KDM4D	HGNC
AGFG1	HGNC
KRR1	HGNC
NISCH	HGNC
PPP1R14B	HGNC
HOMER2	HGNC
BMT2	HGNC
KMT5A	HGNC
RNU2-2	HGNC
SNORD22	HGNC
NAGLU	HGNC
NFKBID	HGNC
TIFAB	HGNC
GJD2	HGNC
MEI1	HGNC
MMRN2	HGNC
NRGN	HGNC
PURA	HGNC
ROMO1	HGNC
RXRG	HGNC
SYNPO2	HGNC
ZNF214	HGNC
G0S2	HGNC
JMJD7-PLA2G4B	HGNC
ABHD12	HGNC
ABHD3	HGNC
ABHD4	HGNC
ABHD6	HGNC
PNPLA4	HGNC
PNPLA5	HGNC
PNPLA6	HGNC
PNPLA7	HGNC
PNPLA8	HGNC
PLA2G3	HGNC
PLA2G4E	HGNC
PLA2R1	HGNC
PLA2G4B	HGNC
PAFAH2	HGNC
CYTH3	HGNC
ARFGAP2	HGNC
ARFGAP3	HGNC
GIT1	HGNC
LIMK1	HGNC
RAB11FIP2	HGNC
BLOC1S1	HGNC
DIAPH1	HGNC
EPN3	HGNC
HIP1R	HGNC
SSR3	HGNC
MAPKAPK3	HGNC
CHRM4	HGNC
MC4R	HGNC
MKL1	HGNC
MARC1	HGNC
MARC2	HGNC
PRR13	HGNC
TM4SF4	HGNC
TMEM106B	HGNC
MAP3K9	HGNC
MAP1LC3B2	HGNC
USP41	HGNC
HCRTR2	HGNC
TRIB2	HGNC
CHST4	HGNC
KIAA0319	HGNC
GPR119	HGNC
KIF16B	HGNC
OXR1	HGNC
PDE3A	HGNC
SUPV3L1	HGNC
CSNK1E	HGNC
TROVE2	HGNC
RHAG	HGNC
TLX1	HGNC
CHGB	HGNC
C15ORF48	HGNC
CCDC65	HGNC
DSPP	HGNC
EXOSC5	HGNC
GJB3	HGNC
IHH	HGNC
KCNE3	HGNC
ZNF300	HGNC
KEL	HGNC
GPATCH2L	HGNC
GPATCH2	HGNC
APBB1IP	HGNC
CAMTA2	HGNC
CEP250	HGNC
DNTTIP2	HGNC
FAM184A	HGNC
KIF3B	HGNC
LRRC45	HGNC
MACO1	HGNC
MLPH	HGNC
MISP	HGNC
NIPSNAP1	HGNC
PHC2	HGNC
PPP1R3E	HGNC
SLC25A36	HGNC
TXNDC9	HGNC
ZBTB17	HGNC
ZNF135	HGNC
NOCT	HGNC
CERS2	HGNC
REG4	HGNC
DEK	HGNC
HTATSF1	HGNC
RNPS1	HGNC
SRRM1	HGNC
HEPH	HGNC
TPPP	HGNC
DNPEP	HGNC
LRRC3	HGNC
TRBD1	HGNC
TRBD2	HGNC
TRBJ1-6	HGNC
TRBJ2-1	HGNC
TRBJ2-2P	HGNC
TRBV17	HGNC
TRBV6-5	HGNC
TRBV6-6	HGNC
BANF2	HGNC
CYP2R1	HGNC
PIK3C2A	HGNC
EDARADD	HGNC
EDAR	HGNC
GRIK4	HGNC
ANKRD30A	HGNC
RUFY4	HGNC
GRB10	HGNC
MLNR	HGNC
MOBP	HGNC
OMG	HGNC
OPALIN	HGNC
SEZ6	HGNC
SCN1B	HGNC
KDM2A	HGNC
NSD1	HGNC
ATP2B4	HGNC
PAICS	HGNC
AMIGO3	HGNC
BEST2	HGNC
NTT	HGNC
TSPAN10	HGNC
TSPAN14	HGNC
TSPAN32	HGNC
UPK1B	HGNC
SATB1	HGNC
BACH2	HGNC
PRDM4	HGNC
A1CF	HGNC
B4GALT5	HGNC
GALNT7	HGNC
CITED2	HGNC
PNPO	HGNC
LAMP5	HGNC
AHCYL1	HGNC
CRTC3	HGNC
SCN10A	HGNC
IDI1	HGNC
NTNG1	HGNC
NTNG2	HGNC
DCTPP1	HGNC
BANP	HGNC
ABT1	HGNC
ADORA3	HGNC
GRIP1	HGNC
KIF17	HGNC
MEI4	HGNC
OTX2	HGNC
PALLD	HGNC
PALD1	HGNC
PFAS	HGNC
PURG	HGNC
ROM1	HGNC
ZNF215	HGNC
TBC1D10C	HGNC
NACAD	HGNC
SLC22A5	HGNC
SLC25A20	HGNC
PPY2	HGNC
DDX27	HGNC
AMY1A	HGNC
AMY1B	HGNC
AMY1C	HGNC
BNC2	HGNC
CSPP1	HGNC
EGLN3	HGNC
ECI2	HGNC
FNDC4	HGNC
FOXN3	HGNC
P4HTM	HGNC
SDHD	HGNC
RRP8	HGNC
STK19	HGNC
ACTN1	HGNC
TIMM22	HGNC
LIPF	HGNC
SRSF4	HGNC
ASPG	HGNC
SLC35A4	HGNC
CRYAA	HGNC
CRYBA1	HGNC
CRYBB2	HGNC
RDH8	HGNC
SLC22A17	HGNC
DBH	HGNC
CYP11A1	HGNC
ANKRD49	HGNC
ANC	HGNC
MYSM1	HGNC
NCKAP1L	HGNC
RMRP	HGNC
SBDS	HGNC
TRAV1-2	HGNC
TRAF3IP2	HGNC
CARD14	HGNC
C6	HGNC
COG4	HGNC
FAM111B	HGNC
IGHV4-34	HGNC
MAML3	HGNC
MSH5	HGNC
NBAS	HGNC
NHEJ1	HGNC
RFXANK	HGNC
RFXAP	HGNC
SLC37A4	HGNC
SORBS2	HGNC
SGPL1	HGNC
VPS13B	HGNC
ZFPM1	HGNC
WISP3	HGNC
BMP6	HGNC
PEPC	HGNC
ABR	HGNC
NPSR1	HGNC
PDCL2	HGNC
RNF216	HGNC
SLC16A1	HGNC
SLC5A6	HGNC
LMO3	HGNC
MYBPH	HGNC
SNAI2	HGNC
HDLBP	HGNC
HYPK	HGNC
PURB	HGNC
AKAP17A	HGNC
ELL	HGNC
CDC27	HGNC
TFB2M	HGNC
ATP5IF1	HGNC
DNAJB12	HGNC
DNAJC15	HGNC
DNAJC18	HGNC
KLF8	HGNC
ATAD5	HGNC
HUWE1	HGNC
UVSSA	HGNC
SLC44A5	HGNC
MUC15	HGNC
MUC8	HGNC
TMEM5	HGNC
SEMA7A	HGNC
CALCB	HGNC
SEC14L2	HGNC
ATRN	HGNC
LRRC32	HGNC
HEG1	HGNC
TK1	HGNC
ARFRP1	HGNC
GPR89B	HGNC
DIMT1	HGNC
TXNL4A	HGNC
SMR3B	HGNC
ERVH-3	HGNC
COL5A1	HGNC
FBN2	HGNC
GDF5	HGNC
NEK8	HGNC
PRDM9	HGNC
SLC9A8	HGNC
FGF3	HGNC
HAAO	HGNC
ARID1A	HGNC
CBFA2T3	HGNC
PRDM14	HGNC
CHST8	HGNC
MFSD12	HGNC
UQCRH	HGNC
ZNF331	HGNC
MUC21	HGNC
RAB39A	HGNC
CLCN7	HGNC
TMEM175	HGNC
PLEC	HGNC
ASIC2	HGNC
SCNN1D	HGNC
FRYL	HGNC
NSA2	HGNC
ARHGAP10	HGNC
PYGM	HGNC
MARK2	HGNC
SLC25A22	HGNC
SLC51B	HGNC
TACC3	HGNC
ZFPL1	HGNC
SUGT1	HGNC
DOT1L	HGNC
PPP2R2D	HGNC
BCR	HGNC
PASK	HGNC
MAGEB16	HGNC
TNFAIP1	HGNC
BATF2	HGNC
TNFSF12	HGNC
TNFSF12-TNFSF13	HGNC
PUM2	HGNC
QTRT1	HGNC
ADAMTS17	HGNC
DNAJA2	HGNC
DHX38	HGNC
PRSS45	HGNC
WDHD1	HGNC
BRWD3	HGNC
FST	HGNC
HMMR	HGNC
CLN8	HGNC
KIAA0100	HGNC
RGPD8	HGNC
ZPR1	HGNC
COG6	HGNC
RMND5A	HGNC
SECISBP2	HGNC
C21ORF62	HGNC
ANO6	HGNC
ADAMTS12	HGNC
BLOC1S6	HGNC
SRI	HGNC
PCP4	HGNC
SVIP	HGNC
MTUS1	HGNC
GGTLC1	HGNC
NANS	HGNC
ST8SIA2	HGNC
NELL2	HGNC
PODXL	HGNC
TBL1XR1	HGNC
GPR61	HGNC
HHIP	HGNC
TCF21	HGNC
ZPBP2	HGNC
C1QTNF1	HGNC
C1QTNF2	HGNC
SPAAR	HGNC
CNTN5	HGNC
CNTN6	HGNC
DCANP1	HGNC
LHPP	HGNC
TLE2	HGNC
DGCR2	HGNC
MELK	HGNC
MTHPR	HGNC
SSH1	HGNC
SSH2	HGNC
SEMA3A	HGNC
SEMA4D	HGNC
TAF1D	HGNC
SNHG3	HGNC
SNORD104	HGNC
SNORD3B-2	HGNC
SNORD5	HGNC
SNORD93	HGNC
SNORA73A	HGNC
SNORA76	HGNC
PCSK1N	HGNC
MMACHC	HGNC
SEMG1	HGNC
SEMG2	HGNC
ADAM11	HGNC
ADAM22	HGNC
ADAM23	HGNC
NTN1	HGNC
FANCE	HGNC
CALCR	HGNC
SCT	HGNC
TOX	HGNC
ERRFI1	HGNC
DENND1B	HGNC
DLGAP5	HGNC
AIMP1	HGNC
ATN1	HGNC
EML5	HGNC
GAS2	HGNC
SELENOK	HGNC
SLC38A5	HGNC
ADAMTS20	HGNC
FRMD4A	HGNC
RIN3	HGNC
ARHGAP45	HGNC
SCIMP	HGNC
ATXN7L1	HGNC
CYP17A1	HGNC
ECHDC3	HGNC
GRIN3B	HGNC
LUZP2	HGNC
PCNX1	HGNC
PPP1R3B	HGNC
TBCK	HGNC
ENTHD1	HGNC
BRF2	HGNC
CCNT2	HGNC
RRP9	HGNC
NDFIP1	HGNC
SHARPIN	HGNC
DTX4	HGNC
CDK13	HGNC
C17ORF49	HGNC
TCF20	HGNC
HHLA2	HGNC
TMIGD2	HGNC
CLIP4	HGNC
CRYM	HGNC
MATN3	HGNC
CGN	HGNC
PAG1	HGNC
CMPK1	HGNC
GPA33	HGNC
NACC1	HGNC
ANXA2R	HGNC
SLFN12	HGNC
ULK4	HGNC
ASH1L	HGNC
GPR34	HGNC
FPGT	HGNC
ACSM3	HGNC
POP1	HGNC
RBM4	HGNC
NUP210	HGNC
PIK3R6	HGNC
TRBV13	HGNC
EXD1	HGNC
CYP24A1	HGNC
RARG	HGNC
MMP23B	HGNC
RTP1	HGNC
SLC39A2	HGNC
CLCN3	HGNC
UPB1	HGNC
CDH13	HGNC
FGFBP2	HGNC
BBOX1	HGNC
GRM8	HGNC
NLGN1	HGNC
TMEM72	HGNC
HSH2D	HGNC
KMT2C	HGNC
ASAP3	HGNC
F2RL2	HGNC
SERPINE3	HGNC
EIF4E3	HGNC
TM4SF20	HGNC
SLC25A25	HGNC
POU3F1	HGNC
REST	HGNC
GABRA1	HGNC
GABRA4	HGNC
GABRB3	HGNC
GABRD	HGNC
GABRE	HGNC
OR5I1	HGNC
MED15	HGNC
RARRES1	HGNC
HCRTR1	HGNC
ITM2C	HGNC
TM2D2	HGNC
SPINK1	HGNC
HTRA4	HGNC
SP9	HGNC
CLDN23	HGNC
POU4F3	HGNC
TPRN	HGNC
FHL5	HGNC
SMCR8	HGNC
WDR41	HGNC
PGAM5	HGNC
CRYZ	HGNC
PLAG1	HGNC
SERPINI2	HGNC
DYRK2	HGNC
AKAP6	HGNC
CHD8	HGNC
POM121	HGNC
RANBP3	HGNC
SEH1L	HGNC
SMU1	HGNC
VPS28	HGNC
AAAS	HGNC
NUTF2	HGNC
NUP107	HGNC
NUP37	HGNC
NUP43	HGNC
NUP54	HGNC
NUP58	HGNC
NUP85	HGNC
NUP88	HGNC
KRT82	HGNC
AMY2B	HGNC
CLOCK	HGNC
FRMPD1	HGNC
GPSM1	HGNC
AIPL1	HGNC
NFYC	HGNC
PSMD5	HGNC
PSMD8	HGNC
FBXL5	HGNC
ENAM	HGNC
ADIPOR1	HGNC
CYP7A1	HGNC
HIST1H1A	HGNC
ATF7IP	HGNC
CYP7B1	HGNC
LCN6	HGNC
LCN8	HGNC
TATDN2	HGNC
CENPO	HGNC
HLA-DQB2	HGNC
KCNH1	HGNC
ACSL6	HGNC
CPB1	HGNC
METTL15	HGNC
ANO2	HGNC
GRB7	HGNC
TBATA	HGNC
NELL1	HGNC
TOMM20	HGNC
TOMM22	HGNC
KCNJ6	HGNC
TRNAR1	HGNC
TRNAR2	HGNC
PACRG	HGNC
RNF39	HGNC
TLX2	HGNC
PODN	HGNC
POU6F2	HGNC
MYOF	HGNC
GPR18	HGNC
PLOD2	HGNC
PPP1R14D	HGNC
P2RY14	HGNC
TMEM67	HGNC
CYP3A5	HGNC
GSTT1	HGNC
DYRK3	HGNC
HIPK1	HGNC
KAT2A	HGNC
NR1I3	HGNC
TBR1	HGNC
CTSW	HGNC
LGALS14	HGNC
RAPSN	HGNC
TCF12	HGNC
IGSF3	HGNC
CDS1	HGNC
CDS2	HGNC
GIGYF1	HGNC
CCDC103	HGNC
DNALI1	HGNC
GATB	HGNC
RSPH4A	HGNC
EVL	HGNC
HAS2	HGNC
PRAG1	HGNC
DNAJA4	HGNC
DNAJB2	HGNC
RASSF8	HGNC
SEC31B	HGNC
ZFP2	HGNC
CACYBP	HGNC
CCT6A	HGNC
CCT7	HGNC
COPZ2	HGNC
ELMO1	HGNC
EXOC2	HGNC
EXOC4	HGNC
LMAN2L	HGNC
SLC39A7	HGNC
SBNO2	HGNC
ZFAND2A	HGNC
ZCWPW1	HGNC
ZDHHC9	HGNC
ZMYM6	HGNC
RBMS2	HGNC
CYB5R3	HGNC
MTPN	HGNC
GPC6	HGNC
DPPA2	HGNC
DPPA4	HGNC
NANOS3	HGNC
EPM2A	HGNC
LGI1	HGNC
LGI2	HGNC
SELENON	HGNC
PCSK4	HGNC
PCSK5	HGNC
PCSK7	HGNC
CPQ	HGNC
METAP2	HGNC
MIPEP	HGNC
POLL	HGNC
CLN5	HGNC
KCTD7	HGNC
SNTN	HGNC
SHB	HGNC
MAN1A1	HGNC
EIF2B1	HGNC
ADRA2A	HGNC
GJB1	HGNC
PLEKHO1	HGNC
TCL1B	HGNC
IRGC	HGNC
MOGAT1	HGNC
CST8	HGNC
CST9L	HGNC
CLEC17A	HGNC
SLC25A40	HGNC
ANKFY1	HGNC
F8A1	HGNC
PITPNM1	HGNC
PLEKHO2	HGNC
ITGAD	HGNC
CMTM3	HGNC
C10ORF99	HGNC
SUSD1	HGNC
SUSD2	HGNC
FGD2	HGNC
C7ORF40	HGNC
NXF3	HGNC
ZNF660	HGNC
ZKSCAN4	HGNC
FIBCD1	HGNC
PAFAH1B2	HGNC
UNC119	HGNC
PLCD1	HGNC
PUJO	HGNC
CLEC3A	HGNC
CASQ1	HGNC
FMOD	HGNC
BNIPL	HGNC
NUAK1	HGNC
HEBP2	HGNC
SYT4	HGNC
NPHS2	HGNC
ID3	HGNC
BCS1L	HGNC
SNORA51	HGNC
NARFL	HGNC
CYHR1	HGNC
SHOC2	HGNC
KAT8	HGNC
REXO4	HGNC
SART1	HGNC
SUN2	HGNC
ISG20L2	HGNC
MRGPRX1	HGNC
MRGPRX3	HGNC
RPL36	HGNC
ETV1	HGNC
GRHL1	HGNC
PHEX	HGNC
HIC1	HGNC
IFNA10	HGNC
HCAR3	HGNC
AKIRIN2	HGNC
MYT1	HGNC
ZBTB7B	HGNC
RRS1	HGNC
ZBTB8OS	HGNC
PCP4L1	HGNC
SH3BGR	HGNC
SH3BGRL	HGNC
SH3BGRL2	HGNC
ACTN3	HGNC
ARGLU1	HGNC
CNGA1	HGNC
CNGB1	HGNC
EMB	HGNC
FFAR4	HGNC
HMGN5	HGNC
LPXN	HGNC
MGARP	HGNC
PRPH2	HGNC
PSTPIP1	HGNC
PTPN18	HGNC
SAV1	HGNC
SLC39A6	HGNC
USPL1	HGNC
TEN1	HGNC
GABPB1	HGNC
TCF24	HGNC
IGHV1-46	HGNC
DDX11	HGNC
ABHD11	HGNC
PLCB4	HGNC
CISD3	HGNC
CDNF	HGNC
LIN9	HGNC
FAT4	HGNC
RAP2C	HGNC
RRAS	HGNC
PTMS	HGNC
PDE10A	HGNC
ZDHHC15	HGNC
ZDHHC17	HGNC
ZDHHC2	HGNC
ZDHHC5	HGNC
ARL8B	HGNC
GNAZ	HGNC
CRYGB	HGNC
PLD4	HGNC
PLD6	HGNC
RASD2	HGNC
ADGRA2	HGNC
PIEZO1	HGNC
AHNAK2	HGNC
PLA1A	HGNC
SLC24A2	HGNC
CDC42EP1	HGNC
CNTRL	HGNC
IGHMBP2	HGNC
ZNF2	HGNC
ZNF3	HGNC
CYB561	HGNC
FAM208A	HGNC
FAM53C	HGNC
GCNA	HGNC
SC5D	HGNC
EFNA3	HGNC
EFNA4	HGNC
EFNA5	HGNC
MDM1	HGNC
CLYBL	HGNC
PEX6	HGNC
TIPIN	HGNC
AK1	HGNC
